"","forecast_date","target","target_end_date","location","type","quantile","value"
"85%...8115","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"GA","quantile",0.85,0
"90%...8116","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"GA","quantile",0.9,1
"95%...8117","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"GA","quantile",0.95,1
"97.5%...8118","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"GA","quantile",0.975,1
"99%...8119","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"GA","quantile",0.99,1
"...8120","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IA","quantile",0.01,0
"...8121","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IA","quantile",0.025,0
"...8122","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IA","quantile",0.05,0
"...8123","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IA","quantile",0.1,0
"...8124","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IA","quantile",0.15,0
"...8125","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IA","quantile",0.2,0
"...8126","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IA","quantile",0.25,0
"...8127","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IA","quantile",0.3,0
"...8128","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IA","quantile",0.35,0
"...8129","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IA","quantile",0.4,0
"...8130","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IA","quantile",0.45,0
"...8131","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IA","quantile",0.5,0
"...8132","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IA","quantile",0.55,0
"...8133","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IA","quantile",0.6,0
"...8134","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IA","quantile",0.65,0
"...8135","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IA","quantile",0.7,0
"...8136","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IA","quantile",0.75,0
"...8137","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IA","quantile",0.8,0
"...8138","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IA","quantile",0.85,0
"...8139","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IA","quantile",0.9,0
"...8140","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IA","quantile",0.95,0
"...8141","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IA","quantile",0.975,0
"...8142","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IA","quantile",0.99,0
"...8143","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ID","quantile",0.01,0
"...8144","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ID","quantile",0.025,0
"...8145","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ID","quantile",0.05,0
"...8146","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ID","quantile",0.1,0
"...8147","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ID","quantile",0.15,0
"...8148","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ID","quantile",0.2,0
"...8149","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ID","quantile",0.25,0
"...8150","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ID","quantile",0.3,0
"...8151","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ID","quantile",0.35,0
"...8152","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ID","quantile",0.4,0
"...8153","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ID","quantile",0.45,0
"...8154","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ID","quantile",0.5,0
"...8155","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ID","quantile",0.55,0
"...8156","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ID","quantile",0.6,0
"...8157","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ID","quantile",0.65,0
"...8158","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ID","quantile",0.7,0
"...8159","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ID","quantile",0.75,0
"...8160","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ID","quantile",0.8,0
"...8161","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ID","quantile",0.85,0
"...8162","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ID","quantile",0.9,0
"...8163","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ID","quantile",0.95,0
"...8164","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ID","quantile",0.975,0
"...8165","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ID","quantile",0.99,0
"1%...8166","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IL","quantile",0.01,0
"2.5%...8167","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IL","quantile",0.025,0
"5%...8168","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IL","quantile",0.05,0
"10%...8169","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IL","quantile",0.1,0
"15%...8170","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IL","quantile",0.15,0
"20%...8171","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IL","quantile",0.2,0
"25%...8172","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IL","quantile",0.25,0
"30%...8173","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IL","quantile",0.3,0
"35%...8174","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IL","quantile",0.35,0
"40%...8175","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IL","quantile",0.4,0
"45%...8176","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IL","quantile",0.45,0
"50%...8177","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IL","quantile",0.5,0
"55%...8178","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IL","quantile",0.55,0
"60%...8179","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IL","quantile",0.6,0
"65%...8180","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IL","quantile",0.65,0
"70%...8181","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IL","quantile",0.7,0
"75%...8182","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IL","quantile",0.75,0
"80%...8183","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IL","quantile",0.8,0
"85%...8184","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IL","quantile",0.85,0
"90%...8185","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IL","quantile",0.9,0
"95%...8186","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IL","quantile",0.95,1
"97.5%...8187","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IL","quantile",0.975,1
"99%...8188","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IL","quantile",0.99,1
"...8189","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IN","quantile",0.01,0
"...8190","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IN","quantile",0.025,0
"...8191","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IN","quantile",0.05,0
"...8192","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IN","quantile",0.1,0
"...8193","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IN","quantile",0.15,0
"...8194","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IN","quantile",0.2,0
"...8195","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IN","quantile",0.25,0
"...8196","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IN","quantile",0.3,0
"...8197","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IN","quantile",0.35,0
"...8198","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IN","quantile",0.4,0
"...8199","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IN","quantile",0.45,0
"...8200","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IN","quantile",0.5,0
"...8201","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IN","quantile",0.55,0
"...8202","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IN","quantile",0.6,0
"...8203","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IN","quantile",0.65,0
"...8204","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IN","quantile",0.7,0
"...8205","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IN","quantile",0.75,0
"...8206","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IN","quantile",0.8,0
"...8207","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IN","quantile",0.85,0
"...8208","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IN","quantile",0.9,0
"...8209","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IN","quantile",0.95,0
"...8210","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IN","quantile",0.975,0
"...8211","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"IN","quantile",0.99,0
"...8212","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KS","quantile",0.01,0
"...8213","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KS","quantile",0.025,0
"...8214","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KS","quantile",0.05,0
"...8215","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KS","quantile",0.1,0
"...8216","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KS","quantile",0.15,0
"...8217","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KS","quantile",0.2,0
"...8218","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KS","quantile",0.25,0
"...8219","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KS","quantile",0.3,0
"...8220","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KS","quantile",0.35,0
"...8221","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KS","quantile",0.4,0
"...8222","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KS","quantile",0.45,0
"...8223","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KS","quantile",0.5,0
"...8224","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KS","quantile",0.55,0
"...8225","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KS","quantile",0.6,0
"...8226","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KS","quantile",0.65,0
"...8227","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KS","quantile",0.7,0
"...8228","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KS","quantile",0.75,0
"...8229","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KS","quantile",0.8,0
"...8230","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KS","quantile",0.85,0
"...8231","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KS","quantile",0.9,0
"...8232","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KS","quantile",0.95,0
"...8233","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KS","quantile",0.975,0
"...8234","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KS","quantile",0.99,0
"...8235","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KY","quantile",0.01,0
"...8236","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KY","quantile",0.025,0
"...8237","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KY","quantile",0.05,0
"...8238","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KY","quantile",0.1,0
"...8239","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KY","quantile",0.15,0
"...8240","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KY","quantile",0.2,0
"...8241","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KY","quantile",0.25,0
"...8242","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KY","quantile",0.3,0
"...8243","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KY","quantile",0.35,0
"...8244","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KY","quantile",0.4,0
"...8245","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KY","quantile",0.45,0
"...8246","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KY","quantile",0.5,0
"...8247","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KY","quantile",0.55,0
"...8248","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KY","quantile",0.6,0
"...8249","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KY","quantile",0.65,0
"...8250","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KY","quantile",0.7,0
"...8251","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KY","quantile",0.75,0
"...8252","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KY","quantile",0.8,0
"...8253","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KY","quantile",0.85,0
"...8254","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KY","quantile",0.9,0
"...8255","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KY","quantile",0.95,0
"...8256","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KY","quantile",0.975,0
"...8257","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"KY","quantile",0.99,0
"1%...8258","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"LA","quantile",0.01,0
"2.5%...8259","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"LA","quantile",0.025,0
"5%...8260","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"LA","quantile",0.05,0
"10%...8261","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"LA","quantile",0.1,0
"15%...8262","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"LA","quantile",0.15,0
"20%...8263","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"LA","quantile",0.2,0
"25%...8264","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"LA","quantile",0.25,0
"30%...8265","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"LA","quantile",0.3,0
"35%...8266","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"LA","quantile",0.35,0
"40%...8267","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"LA","quantile",0.4,0
"45%...8268","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"LA","quantile",0.45,0
"50%...8269","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"LA","quantile",0.5,0
"55%...8270","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"LA","quantile",0.55,0
"60%...8271","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"LA","quantile",0.6,0
"65%...8272","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"LA","quantile",0.65,0
"70%...8273","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"LA","quantile",0.7,0
"75%...8274","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"LA","quantile",0.75,1
"80%...8275","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"LA","quantile",0.8,1
"85%...8276","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"LA","quantile",0.85,1
"90%...8277","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"LA","quantile",0.9,1
"95%...8278","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"LA","quantile",0.95,2
"97.5%...8279","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"LA","quantile",0.975,3
"99%...8280","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"LA","quantile",0.99,4.01
"...8281","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MA","quantile",0.01,0
"...8282","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MA","quantile",0.025,0
"...8283","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MA","quantile",0.05,0
"...8284","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MA","quantile",0.1,0
"...8285","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MA","quantile",0.15,0
"...8286","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MA","quantile",0.2,0
"...8287","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MA","quantile",0.25,0
"...8288","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MA","quantile",0.3,0
"...8289","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MA","quantile",0.35,0
"...8290","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MA","quantile",0.4,0
"...8291","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MA","quantile",0.45,0
"...8292","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MA","quantile",0.5,0
"...8293","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MA","quantile",0.55,0
"...8294","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MA","quantile",0.6,0
"...8295","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MA","quantile",0.65,0
"...8296","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MA","quantile",0.7,0
"...8297","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MA","quantile",0.75,0
"...8298","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MA","quantile",0.8,0
"...8299","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MA","quantile",0.85,0
"...8300","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MA","quantile",0.9,0
"...8301","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MA","quantile",0.95,0
"...8302","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MA","quantile",0.975,0
"...8303","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MA","quantile",0.99,0
"...8304","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MD","quantile",0.01,0
"...8305","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MD","quantile",0.025,0
"...8306","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MD","quantile",0.05,0
"...8307","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MD","quantile",0.1,0
"...8308","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MD","quantile",0.15,0
"...8309","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MD","quantile",0.2,0
"...8310","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MD","quantile",0.25,0
"...8311","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MD","quantile",0.3,0
"...8312","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MD","quantile",0.35,0
"...8313","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MD","quantile",0.4,0
"...8314","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MD","quantile",0.45,0
"...8315","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MD","quantile",0.5,0
"...8316","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MD","quantile",0.55,0
"...8317","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MD","quantile",0.6,0
"...8318","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MD","quantile",0.65,0
"...8319","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MD","quantile",0.7,0
"...8320","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MD","quantile",0.75,0
"...8321","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MD","quantile",0.8,0
"...8322","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MD","quantile",0.85,0
"...8323","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MD","quantile",0.9,0
"...8324","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MD","quantile",0.95,0
"...8325","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MD","quantile",0.975,0
"...8326","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MD","quantile",0.99,0
"...8327","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ME","quantile",0.01,0
"...8328","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ME","quantile",0.025,0
"...8329","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ME","quantile",0.05,0
"...8330","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ME","quantile",0.1,0
"...8331","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ME","quantile",0.15,0
"...8332","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ME","quantile",0.2,0
"...8333","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ME","quantile",0.25,0
"...8334","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ME","quantile",0.3,0
"...8335","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ME","quantile",0.35,0
"...8336","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ME","quantile",0.4,0
"...8337","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ME","quantile",0.45,0
"...8338","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ME","quantile",0.5,0
"...8339","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ME","quantile",0.55,0
"...8340","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ME","quantile",0.6,0
"...8341","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ME","quantile",0.65,0
"...8342","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ME","quantile",0.7,0
"...8343","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ME","quantile",0.75,0
"...8344","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ME","quantile",0.8,0
"...8345","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ME","quantile",0.85,0
"...8346","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ME","quantile",0.9,0
"...8347","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ME","quantile",0.95,0
"...8348","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ME","quantile",0.975,0
"...8349","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"ME","quantile",0.99,0
"1%...8350","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MI","quantile",0.01,0.041
"2.5%...8351","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MI","quantile",0.025,0.109
"5%...8352","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MI","quantile",0.05,0.231
"10%...8353","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MI","quantile",0.1,0.307
"15%...8354","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MI","quantile",0.15,0.363
"20%...8355","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MI","quantile",0.2,0.391
"25%...8356","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MI","quantile",0.25,0.41
"30%...8357","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MI","quantile",0.3,0.429
"35%...8358","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MI","quantile",0.35,0.44
"40%...8359","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MI","quantile",0.4,0.479
"45%...8360","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MI","quantile",0.45,0.508
"50%...8361","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MI","quantile",0.5,0.528
"55%...8362","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MI","quantile",0.55,0.597
"60%...8363","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MI","quantile",0.6,0.621
"65%...8364","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MI","quantile",0.65,0.64
"70%...8365","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MI","quantile",0.7,0.661
"75%...8366","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MI","quantile",0.75,0.677
"80%...8367","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MI","quantile",0.8,0.704
"85%...8368","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MI","quantile",0.85,0.726
"90%...8369","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MI","quantile",0.9,0.75
"95%...8370","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MI","quantile",0.95,0.841
"97.5%...8371","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MI","quantile",0.975,0.933
"99%...8372","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MI","quantile",0.99,1.001
"...8373","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MN","quantile",0.01,0
"...8374","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MN","quantile",0.025,0
"...8375","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MN","quantile",0.05,0
"...8376","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MN","quantile",0.1,0
"...8377","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MN","quantile",0.15,0
"...8378","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MN","quantile",0.2,0
"...8379","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MN","quantile",0.25,0
"...8380","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MN","quantile",0.3,0
"...8381","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MN","quantile",0.35,0
"...8382","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MN","quantile",0.4,0
"...8383","2023-04-30","Dec WNV neuroinvasive disease cases",2023-12-31,"MN","quantile",0.45,0
