location,target,forecast_date,value,type,target_end_date,quantile
South Dakota,June WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-06-30,0.8
South Dakota,June WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-06-30,0.85
South Dakota,June WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-06-30,0.9
South Dakota,June WNV neuroinvasive disease cases,2023-04-30,5,quantile,2023-06-30,0.95
South Dakota,June WNV neuroinvasive disease cases,2023-04-30,6,quantile,2023-06-30,0.975
South Dakota,June WNV neuroinvasive disease cases,2023-04-30,7,quantile,2023-06-30,0.99
South Dakota,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.01
South Dakota,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.025
South Dakota,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.05
South Dakota,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.1
South Dakota,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.15
South Dakota,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.2
South Dakota,July WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-07-31,0.25
South Dakota,July WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-07-31,0.3
South Dakota,July WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-07-31,0.35
South Dakota,July WNV neuroinvasive disease cases,2023-04-30,5,quantile,2023-07-31,0.4
South Dakota,July WNV neuroinvasive disease cases,2023-04-30,6,quantile,2023-07-31,0.45
South Dakota,July WNV neuroinvasive disease cases,2023-04-30,7,quantile,2023-07-31,0.5
South Dakota,July WNV neuroinvasive disease cases,2023-04-30,8,quantile,2023-07-31,0.55
South Dakota,July WNV neuroinvasive disease cases,2023-04-30,9,quantile,2023-07-31,0.6
South Dakota,July WNV neuroinvasive disease cases,2023-04-30,11,quantile,2023-07-31,0.65
South Dakota,July WNV neuroinvasive disease cases,2023-04-30,12,quantile,2023-07-31,0.7
South Dakota,July WNV neuroinvasive disease cases,2023-04-30,14,quantile,2023-07-31,0.75
South Dakota,July WNV neuroinvasive disease cases,2023-04-30,15,quantile,2023-07-31,0.8
South Dakota,July WNV neuroinvasive disease cases,2023-04-30,17,quantile,2023-07-31,0.85
South Dakota,July WNV neuroinvasive disease cases,2023-04-30,20,quantile,2023-07-31,0.9
South Dakota,July WNV neuroinvasive disease cases,2023-04-30,24,quantile,2023-07-31,0.95
South Dakota,July WNV neuroinvasive disease cases,2023-04-30,28,quantile,2023-07-31,0.975
South Dakota,July WNV neuroinvasive disease cases,2023-04-30,32,quantile,2023-07-31,0.99
South Dakota,August WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-08-31,0.01
South Dakota,August WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-08-31,0.025
South Dakota,August WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-08-31,0.05
South Dakota,August WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-08-31,0.1
South Dakota,August WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-08-31,0.15
South Dakota,August WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-08-31,0.2
South Dakota,August WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-08-31,0.25
South Dakota,August WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-08-31,0.3
South Dakota,August WNV neuroinvasive disease cases,2023-04-30,6,quantile,2023-08-31,0.35
South Dakota,August WNV neuroinvasive disease cases,2023-04-30,7,quantile,2023-08-31,0.4
South Dakota,August WNV neuroinvasive disease cases,2023-04-30,9,quantile,2023-08-31,0.45
South Dakota,August WNV neuroinvasive disease cases,2023-04-30,11,quantile,2023-08-31,0.5
South Dakota,August WNV neuroinvasive disease cases,2023-04-30,12,quantile,2023-08-31,0.55
South Dakota,August WNV neuroinvasive disease cases,2023-04-30,14,quantile,2023-08-31,0.6
South Dakota,August WNV neuroinvasive disease cases,2023-04-30,16,quantile,2023-08-31,0.65
South Dakota,August WNV neuroinvasive disease cases,2023-04-30,18,quantile,2023-08-31,0.7
South Dakota,August WNV neuroinvasive disease cases,2023-04-30,20,quantile,2023-08-31,0.75
South Dakota,August WNV neuroinvasive disease cases,2023-04-30,23,quantile,2023-08-31,0.8
South Dakota,August WNV neuroinvasive disease cases,2023-04-30,26,quantile,2023-08-31,0.85
South Dakota,August WNV neuroinvasive disease cases,2023-04-30,30,quantile,2023-08-31,0.9
South Dakota,August WNV neuroinvasive disease cases,2023-04-30,37,quantile,2023-08-31,0.95
South Dakota,August WNV neuroinvasive disease cases,2023-04-30,42,quantile,2023-08-31,0.975
South Dakota,August WNV neuroinvasive disease cases,2023-04-30,49,quantile,2023-08-31,0.99
South Dakota,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.01
South Dakota,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.025
South Dakota,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.05
South Dakota,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.1
South Dakota,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.15
South Dakota,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.2
South Dakota,September WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-09-30,0.25
South Dakota,September WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-09-30,0.3
South Dakota,September WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-09-30,0.35
South Dakota,September WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-09-30,0.4
South Dakota,September WNV neuroinvasive disease cases,2023-04-30,6,quantile,2023-09-30,0.45
South Dakota,September WNV neuroinvasive disease cases,2023-04-30,7,quantile,2023-09-30,0.5
South Dakota,September WNV neuroinvasive disease cases,2023-04-30,8,quantile,2023-09-30,0.55
South Dakota,September WNV neuroinvasive disease cases,2023-04-30,9,quantile,2023-09-30,0.6
South Dakota,September WNV neuroinvasive disease cases,2023-04-30,10,quantile,2023-09-30,0.65
South Dakota,September WNV neuroinvasive disease cases,2023-04-30,12,quantile,2023-09-30,0.7
South Dakota,September WNV neuroinvasive disease cases,2023-04-30,13,quantile,2023-09-30,0.75
South Dakota,September WNV neuroinvasive disease cases,2023-04-30,15,quantile,2023-09-30,0.8
South Dakota,September WNV neuroinvasive disease cases,2023-04-30,17,quantile,2023-09-30,0.85
South Dakota,September WNV neuroinvasive disease cases,2023-04-30,20,quantile,2023-09-30,0.9
South Dakota,September WNV neuroinvasive disease cases,2023-04-30,24,quantile,2023-09-30,0.95
South Dakota,September WNV neuroinvasive disease cases,2023-04-30,28,quantile,2023-09-30,0.975
South Dakota,September WNV neuroinvasive disease cases,2023-04-30,32,quantile,2023-09-30,0.99
South Dakota,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.01
South Dakota,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.025
South Dakota,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.05
South Dakota,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.1
South Dakota,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.15
South Dakota,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.2
South Dakota,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.25
South Dakota,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.3
South Dakota,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.35
South Dakota,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.4
South Dakota,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.45
South Dakota,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.5
South Dakota,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.55
South Dakota,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.6
South Dakota,October WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-10-31,0.65
South Dakota,October WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-10-31,0.7
South Dakota,October WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-10-31,0.75
South Dakota,October WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-10-31,0.8
South Dakota,October WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-10-31,0.85
South Dakota,October WNV neuroinvasive disease cases,2023-04-30,5,quantile,2023-10-31,0.9
South Dakota,October WNV neuroinvasive disease cases,2023-04-30,6,quantile,2023-10-31,0.95
South Dakota,October WNV neuroinvasive disease cases,2023-04-30,7,quantile,2023-10-31,0.975
South Dakota,October WNV neuroinvasive disease cases,2023-04-30,9,quantile,2023-10-31,0.99
South Dakota,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.01
South Dakota,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.025
South Dakota,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.05
South Dakota,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.1
South Dakota,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.15
South Dakota,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.2
South Dakota,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.25
South Dakota,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.3
South Dakota,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.35
South Dakota,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.4
South Dakota,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.45
South Dakota,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.5
South Dakota,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.55
South Dakota,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.6
South Dakota,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.65
South Dakota,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.7
South Dakota,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.75
South Dakota,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.8
South Dakota,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.85
South Dakota,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.9
South Dakota,November WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-11-30,0.95
South Dakota,November WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-11-30,0.975
South Dakota,November WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-11-30,0.99
South Dakota,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.01
South Dakota,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.025
South Dakota,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.05
South Dakota,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.1
South Dakota,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.15
South Dakota,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.2
South Dakota,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.25
South Dakota,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.3
South Dakota,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.35
South Dakota,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.4
South Dakota,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.45
South Dakota,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.5
South Dakota,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.55
South Dakota,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.6
South Dakota,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.65
South Dakota,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.7
South Dakota,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.75
South Dakota,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.8
South Dakota,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.85
South Dakota,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.9
South Dakota,December WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-12-31,0.95
South Dakota,December WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-12-31,0.975
South Dakota,December WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-12-31,0.99
Tennessee,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.01
Tennessee,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.025
Tennessee,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.05
Tennessee,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.1
Tennessee,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.15
Tennessee,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.2
Tennessee,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.25
Tennessee,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.3
Tennessee,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.35
Tennessee,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.4
Tennessee,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.45
Tennessee,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.5
Tennessee,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.55
Tennessee,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.6
Tennessee,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.65
Tennessee,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.7
Tennessee,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.75
Tennessee,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.8
Tennessee,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.85
Tennessee,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.9
Tennessee,May WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-05-31,0.95
Tennessee,May WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-05-31,0.975
Tennessee,May WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-05-31,0.99
Tennessee,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.01
Tennessee,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.025
Tennessee,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.05
Tennessee,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.1
Tennessee,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.15
Tennessee,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.2
Tennessee,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.25
Tennessee,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.3
Tennessee,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.35
Tennessee,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.4
Tennessee,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.45
Tennessee,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.5
Tennessee,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.55
Tennessee,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.6
Tennessee,June WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-06-30,0.65
Tennessee,June WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-06-30,0.7
Tennessee,June WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-06-30,0.75
Tennessee,June WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-06-30,0.8
Tennessee,June WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-06-30,0.85
Tennessee,June WNV neuroinvasive disease cases,2023-04-30,5,quantile,2023-06-30,0.9
Tennessee,June WNV neuroinvasive disease cases,2023-04-30,6,quantile,2023-06-30,0.95
Tennessee,June WNV neuroinvasive disease cases,2023-04-30,7,quantile,2023-06-30,0.975
Tennessee,June WNV neuroinvasive disease cases,2023-04-30,9,quantile,2023-06-30,0.99
Tennessee,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.01
Tennessee,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.025
Tennessee,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.05
Tennessee,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.1
Tennessee,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.15
Tennessee,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.2
Tennessee,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.25
Tennessee,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.3
Tennessee,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.35
Tennessee,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.4
Tennessee,July WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-07-31,0.45
Tennessee,July WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-07-31,0.5
Tennessee,July WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-07-31,0.55
Tennessee,July WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-07-31,0.6
Tennessee,July WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-07-31,0.65
Tennessee,July WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-07-31,0.7
Tennessee,July WNV neuroinvasive disease cases,2023-04-30,5,quantile,2023-07-31,0.75
Tennessee,July WNV neuroinvasive disease cases,2023-04-30,6,quantile,2023-07-31,0.8
Tennessee,July WNV neuroinvasive disease cases,2023-04-30,7,quantile,2023-07-31,0.85
Tennessee,July WNV neuroinvasive disease cases,2023-04-30,8,quantile,2023-07-31,0.9
Tennessee,July WNV neuroinvasive disease cases,2023-04-30,10,quantile,2023-07-31,0.95
Tennessee,July WNV neuroinvasive disease cases,2023-04-30,12,quantile,2023-07-31,0.975
Tennessee,July WNV neuroinvasive disease cases,2023-04-30,14,quantile,2023-07-31,0.99
Tennessee,August WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-08-31,0.01
Tennessee,August WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-08-31,0.025
Tennessee,August WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-08-31,0.05
Tennessee,August WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-08-31,0.1
Tennessee,August WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-08-31,0.15
Tennessee,August WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-08-31,0.2
Tennessee,August WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-08-31,0.25
Tennessee,August WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-08-31,0.3
Tennessee,August WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-08-31,0.35
Tennessee,August WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-08-31,0.4
Tennessee,August WNV neuroinvasive disease cases,2023-04-30,5,quantile,2023-08-31,0.45
Tennessee,August WNV neuroinvasive disease cases,2023-04-30,6,quantile,2023-08-31,0.5
Tennessee,August WNV neuroinvasive disease cases,2023-04-30,7,quantile,2023-08-31,0.55
Tennessee,August WNV neuroinvasive disease cases,2023-04-30,8,quantile,2023-08-31,0.6
Tennessee,August WNV neuroinvasive disease cases,2023-04-30,9,quantile,2023-08-31,0.65
Tennessee,August WNV neuroinvasive disease cases,2023-04-30,10,quantile,2023-08-31,0.7
Tennessee,August WNV neuroinvasive disease cases,2023-04-30,12,quantile,2023-08-31,0.75
Tennessee,August WNV neuroinvasive disease cases,2023-04-30,14,quantile,2023-08-31,0.8
Tennessee,August WNV neuroinvasive disease cases,2023-04-30,15,quantile,2023-08-31,0.85
Tennessee,August WNV neuroinvasive disease cases,2023-04-30,18,quantile,2023-08-31,0.9
Tennessee,August WNV neuroinvasive disease cases,2023-04-30,22,quantile,2023-08-31,0.95
Tennessee,August WNV neuroinvasive disease cases,2023-04-30,25,quantile,2023-08-31,0.975
Tennessee,August WNV neuroinvasive disease cases,2023-04-30,29,quantile,2023-08-31,0.99
Tennessee,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.01
Tennessee,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.025
Tennessee,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.05
Tennessee,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.1
Tennessee,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.15
Tennessee,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.2
Tennessee,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.25
Tennessee,September WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-09-30,0.3
Tennessee,September WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-09-30,0.35
Tennessee,September WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-09-30,0.4
Tennessee,September WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-09-30,0.45
Tennessee,September WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-09-30,0.5
Tennessee,September WNV neuroinvasive disease cases,2023-04-30,5,quantile,2023-09-30,0.55
Tennessee,September WNV neuroinvasive disease cases,2023-04-30,6,quantile,2023-09-30,0.6
Tennessee,September WNV neuroinvasive disease cases,2023-04-30,7,quantile,2023-09-30,0.65
Tennessee,September WNV neuroinvasive disease cases,2023-04-30,8,quantile,2023-09-30,0.7
Tennessee,September WNV neuroinvasive disease cases,2023-04-30,10,quantile,2023-09-30,0.75
Tennessee,September WNV neuroinvasive disease cases,2023-04-30,11,quantile,2023-09-30,0.8
Tennessee,September WNV neuroinvasive disease cases,2023-04-30,13,quantile,2023-09-30,0.85
Tennessee,September WNV neuroinvasive disease cases,2023-04-30,15,quantile,2023-09-30,0.9
Tennessee,September WNV neuroinvasive disease cases,2023-04-30,18,quantile,2023-09-30,0.95
Tennessee,September WNV neuroinvasive disease cases,2023-04-30,21,quantile,2023-09-30,0.975
Tennessee,September WNV neuroinvasive disease cases,2023-04-30,25,quantile,2023-09-30,0.99
Tennessee,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.01
Tennessee,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.025
Tennessee,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.05
Tennessee,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.1
Tennessee,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.15
Tennessee,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.2
Tennessee,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.25
Tennessee,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.3
Tennessee,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.35
Tennessee,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.4
Tennessee,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.45
Tennessee,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.5
Tennessee,October WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-10-31,0.55
Tennessee,October WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-10-31,0.6
Tennessee,October WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-10-31,0.65
Tennessee,October WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-10-31,0.7
Tennessee,October WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-10-31,0.75
Tennessee,October WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-10-31,0.8
Tennessee,October WNV neuroinvasive disease cases,2023-04-30,5,quantile,2023-10-31,0.85
Tennessee,October WNV neuroinvasive disease cases,2023-04-30,6,quantile,2023-10-31,0.9
Tennessee,October WNV neuroinvasive disease cases,2023-04-30,8,quantile,2023-10-31,0.95
Tennessee,October WNV neuroinvasive disease cases,2023-04-30,9,quantile,2023-10-31,0.975
Tennessee,October WNV neuroinvasive disease cases,2023-04-30,11,quantile,2023-10-31,0.99
Tennessee,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.01
Tennessee,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.025
Tennessee,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.05
Tennessee,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.1
Tennessee,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.15
Tennessee,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.2
Tennessee,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.25
Tennessee,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.3
Tennessee,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.35
Tennessee,November WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-11-30,0.4
Tennessee,November WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-11-30,0.45
Tennessee,November WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-11-30,0.5
Tennessee,November WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-11-30,0.55
Tennessee,November WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-11-30,0.6
Tennessee,November WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-11-30,0.65
Tennessee,November WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-11-30,0.7
Tennessee,November WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-11-30,0.75
Tennessee,November WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-11-30,0.8
Tennessee,November WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-11-30,0.85
Tennessee,November WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-11-30,0.9
Tennessee,November WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-11-30,0.95
