target_end_date,value,location,quantile,target,type,forecast_date
2023-10-31,1.973763287,Rhode Island,0.85,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,2.149881805,Rhode Island,0.9,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,2.577952905,Rhode Island,0.95,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,3.684688093,Rhode Island,0.975,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,4.325594305,Rhode Island,0.99,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.043120141,Rhode Island,0.01,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.044080155,Rhode Island,0.025,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.048509836,Rhode Island,0.05,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.068053255,Rhode Island,0.1,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.082494329,Rhode Island,0.15,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.116680343,Rhode Island,0.2,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.120710469,Rhode Island,0.25,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.123231071,Rhode Island,0.3,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.143480691,Rhode Island,0.35,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.18710696,Rhode Island,0.4,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.215496306,Rhode Island,0.45,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.238271759,Rhode Island,0.5,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.258939046,Rhode Island,0.55,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.300831052,Rhode Island,0.6,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.329087908,Rhode Island,0.65,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.39213492,Rhode Island,0.7,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.528787696,Rhode Island,0.75,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.758396533,Rhode Island,0.8,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.881405414,Rhode Island,0.85,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.988184767,Rhode Island,0.9,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,1.359673218,Rhode Island,0.95,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,1.598126518,Rhode Island,0.975,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,2.246849663,Rhode Island,0.99,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.016412984,Rhode Island,0.01,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.019993961,Rhode Island,0.025,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.023723698,Rhode Island,0.05,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.026091565,Rhode Island,0.1,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.035018308,Rhode Island,0.15,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.048832073,Rhode Island,0.2,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.05100445,Rhode Island,0.25,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.069552809,Rhode Island,0.3,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.076486777,Rhode Island,0.35,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.082358148,Rhode Island,0.4,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.095289157,Rhode Island,0.45,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.110340118,Rhode Island,0.5,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.122722208,Rhode Island,0.55,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.138783277,Rhode Island,0.6,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.144871588,Rhode Island,0.65,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.167263597,Rhode Island,0.7,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.182145384,Rhode Island,0.75,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.310113407,Rhode Island,0.8,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.393786802,Rhode Island,0.85,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.533136255,Rhode Island,0.9,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.605625878,Rhode Island,0.95,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.695688038,Rhode Island,0.975,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.767294692,Rhode Island,0.99,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.316443909,South Carolina,0.01,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.3948265,South Carolina,0.025,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.482465135,South Carolina,0.05,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.633280137,South Carolina,0.1,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.861657741,South Carolina,0.15,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.992675393,South Carolina,0.2,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,1.078897827,South Carolina,0.25,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,1.179934824,South Carolina,0.3,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,1.310267404,South Carolina,0.35,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,1.485779292,South Carolina,0.4,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,1.679329697,South Carolina,0.45,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,1.945640367,South Carolina,0.5,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,2.09671684,South Carolina,0.55,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,2.266885382,South Carolina,0.6,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,2.491159746,South Carolina,0.65,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,2.646708569,South Carolina,0.7,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,2.914789408,South Carolina,0.75,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,3.269704582,South Carolina,0.8,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,3.827194398,South Carolina,0.85,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,4.732433286,South Carolina,0.9,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,5.938777635,South Carolina,0.95,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,6.991230876,South Carolina,0.975,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,8.302695441,South Carolina,0.99,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,0.471400964,South Carolina,0.01,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,0.536511921,South Carolina,0.025,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,0.633293224,South Carolina,0.05,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,0.950026676,South Carolina,0.1,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,1.111142176,South Carolina,0.15,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,1.285704785,South Carolina,0.2,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,1.410093888,South Carolina,0.25,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,1.594460989,South Carolina,0.3,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,1.828303092,South Carolina,0.35,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,2.081618185,South Carolina,0.4,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,2.36666629,South Carolina,0.45,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,2.588456293,South Carolina,0.5,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,2.831405109,South Carolina,0.55,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,3.076733816,South Carolina,0.6,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,3.437101444,South Carolina,0.65,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,3.71125917,South Carolina,0.7,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,4.18601989,South Carolina,0.75,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,4.76304782,South Carolina,0.8,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,5.436504969,South Carolina,0.85,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,6.417278643,South Carolina,0.9,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,8.490251207,South Carolina,0.95,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,9.934485607,South Carolina,0.975,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,13.01078699,South Carolina,0.99,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,0.451383498,South Carolina,0.01,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,0.540242929,South Carolina,0.025,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,0.617561633,South Carolina,0.05,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,0.907640323,South Carolina,0.1,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,1.117853173,South Carolina,0.15,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,1.313156906,South Carolina,0.2,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,1.485613061,South Carolina,0.25,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,1.648329387,South Carolina,0.3,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,1.879550256,South Carolina,0.35,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,2.076822113,South Carolina,0.4,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,2.280141372,South Carolina,0.45,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,2.63581107,South Carolina,0.5,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,2.950284227,South Carolina,0.55,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,3.261378433,South Carolina,0.6,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,3.602869979,South Carolina,0.65,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,3.935456619,South Carolina,0.7,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,4.255519398,South Carolina,0.75,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,4.80348822,South Carolina,0.8,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,5.767163526,South Carolina,0.85,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,7.112378166,South Carolina,0.9,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,9.055808324,South Carolina,0.95,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,10.27764783,South Carolina,0.975,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,14.40865743,South Carolina,0.99,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,0.301923233,South Carolina,0.01,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,0.345831326,South Carolina,0.025,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,0.437496986,South Carolina,0.05,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,0.593613294,South Carolina,0.1,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,0.763599839,South Carolina,0.15,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,0.910964221,South Carolina,0.2,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,1.050148269,South Carolina,0.25,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,1.146887674,South Carolina,0.3,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,1.305729424,South Carolina,0.35,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,1.478808397,South Carolina,0.4,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,1.739106625,South Carolina,0.45,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,1.941206244,South Carolina,0.5,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,2.118664442,South Carolina,0.55,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,2.310159059,South Carolina,0.6,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,2.468816219,South Carolina,0.65,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,2.725263598,South Carolina,0.7,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,3.048547777,South Carolina,0.75,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,3.740369889,South Carolina,0.8,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,4.562068905,South Carolina,0.85,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,5.007082999,South Carolina,0.9,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,6.699464898,South Carolina,0.95,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,8.037663013,South Carolina,0.975,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,10.7563698,South Carolina,0.99,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.117151429,South Carolina,0.01,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.140080522,South Carolina,0.025,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.180509443,South Carolina,0.05,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.235189062,South Carolina,0.1,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.3256761,South Carolina,0.15,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.384899096,South Carolina,0.2,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.462966548,South Carolina,0.25,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.538830837,South Carolina,0.3,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.590921903,South Carolina,0.35,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.704609151,South Carolina,0.4,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.810498004,South Carolina,0.45,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.896122305,South Carolina,0.5,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.962648819,South Carolina,0.55,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,1.075443861,South Carolina,0.6,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,1.17003839,South Carolina,0.65,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,1.255643485,South Carolina,0.7,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,1.466777982,South Carolina,0.75,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,1.71804099,South Carolina,0.8,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,2.084086316,South Carolina,0.85,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,2.405514963,South Carolina,0.9,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,3.13734792,South Carolina,0.95,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,3.912857497,South Carolina,0.975,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,4.826452397,South Carolina,0.99,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.049036101,South Carolina,0.01,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.054362679,South Carolina,0.025,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.063910809,South Carolina,0.05,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.088994352,South Carolina,0.1,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.113005643,South Carolina,0.15,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.140027646,South Carolina,0.2,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.173384852,South Carolina,0.25,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.218823751,South Carolina,0.3,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.241776968,South Carolina,0.35,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.283219378,South Carolina,0.4,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.310814173,South Carolina,0.45,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.350858632,South Carolina,0.5,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.38027945,South Carolina,0.55,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.429257965,South Carolina,0.6,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.472273715,South Carolina,0.65,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.553317305,South Carolina,0.7,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.609992667,South Carolina,0.75,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.683075851,South Carolina,0.8,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.775670622,South Carolina,0.85,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.948998983,South Carolina,0.9,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,1.326538293,South Carolina,0.95,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,1.601809683,South Carolina,0.975,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,1.794598182,South Carolina,0.99,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.250048347,South Dakota,0.01,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.313304382,South Dakota,0.025,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.39782683,South Dakota,0.05,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.54951528,South Dakota,0.1,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.749418852,South Dakota,0.15,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.93145036,South Dakota,0.2,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,1.119002244,South Dakota,0.25,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,1.31029548,South Dakota,0.3,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,1.521805242,South Dakota,0.35,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,1.721886878,South Dakota,0.4,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,1.956554897,South Dakota,0.45,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,2.19751888,South Dakota,0.5,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,2.463214223,South Dakota,0.55,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,2.846019323,South Dakota,0.6,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,3.278326232,South Dakota,0.65,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,3.802324001,South Dakota,0.7,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,4.400821635,South Dakota,0.75,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,5.250899668,South Dakota,0.8,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,6.3708559,South Dakota,0.85,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,8.426148287,South Dakota,0.9,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,11.18837606,South Dakota,0.95,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,14.4128122,South Dakota,0.975,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,18.32251861,South Dakota,0.99,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,0.554666211,South Dakota,0.01,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,0.664541658,South Dakota,0.025,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,0.869115951,South Dakota,0.05,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,1.159295542,South Dakota,0.1,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,1.493661533,South Dakota,0.15,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,1.820109078,South Dakota,0.2,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,2.173928355,South Dakota,0.25,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,2.495256835,South Dakota,0.3,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,2.856142002,South Dakota,0.35,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,3.123829967,South Dakota,0.4,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,3.51521553,South Dakota,0.45,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,3.912954173,South Dakota,0.5,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,4.44273365,South Dakota,0.55,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,5.118290344,South Dakota,0.6,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,6.034587644,South Dakota,0.65,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,6.782517588,South Dakota,0.7,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,7.844321464,South Dakota,0.75,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,9.010247297,South Dakota,0.8,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,11.02554771,South Dakota,0.85,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,14.76736576,South Dakota,0.9,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,19.88030196,South Dakota,0.95,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,24.32593586,South Dakota,0.975,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,29.93910111,South Dakota,0.99,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,0.577127324,South Dakota,0.01,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,0.737348868,South Dakota,0.025,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,0.865259945,South Dakota,0.05,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,1.238217121,South Dakota,0.1,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,1.554372455,South Dakota,0.15,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,1.807209564,South Dakota,0.2,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,2.058980648,South Dakota,0.25,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,2.342533701,South Dakota,0.3,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,2.625135638,South Dakota,0.35,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,2.893066531,South Dakota,0.4,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,3.202484295,South Dakota,0.45,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,3.565291086,South Dakota,0.5,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,4.175147905,South Dakota,0.55,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,4.834540334,South Dakota,0.6,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,5.393057959,South Dakota,0.65,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,5.96445803,South Dakota,0.7,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,6.883372086,South Dakota,0.75,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,8.057483216,South Dakota,0.8,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,10.0251163,South Dakota,0.85,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,12.83400757,South Dakota,0.9,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,16.68633775,South Dakota,0.95,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,20.94540286,South Dakota,0.975,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,26.32462487,South Dakota,0.99,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,0.284462305,South Dakota,0.01,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,0.326197305,South Dakota,0.025,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,0.445928985,South Dakota,0.05,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,0.576376214,South Dakota,0.1,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,0.765077638,South Dakota,0.15,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,0.914775995,South Dakota,0.2,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,1.142676261,South Dakota,0.25,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,1.317994976,South Dakota,0.3,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,1.465345425,South Dakota,0.35,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,1.627123302,South Dakota,0.4,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,1.805766827,South Dakota,0.45,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,2.022129447,South Dakota,0.5,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,2.320203737,South Dakota,0.55,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,2.613594194,South Dakota,0.6,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,2.918503519,South Dakota,0.65,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,3.438018523,South Dakota,0.7,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,4.064294439,South Dakota,0.75,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,4.751099964,South Dakota,0.8,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,5.765561511,South Dakota,0.85,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,6.92537884,South Dakota,0.9,October WNV neuroinvasive disease cases,quantile,2023-06-30
