,location,forecast_date,target_end_date,target,type,quantile,value
6843,South Carolina,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.55,0.0227746011484276
6844,South Carolina,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.6,0.0316978217977968
6845,South Carolina,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.65,0.1048006505481578
6846,South Carolina,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.7,0.1489122174452348
6847,South Carolina,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.75,0.1674903185968168
6848,South Carolina,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.8,0.1803401015701576
6849,South Carolina,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.85,0.2083170956745214
6850,South Carolina,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.9,0.2640075123726406
6851,South Carolina,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.95,0.5936108459168088
6852,South Carolina,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.975,0.7223164245753452
6853,South Carolina,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.99,1.9637155489514737
6854,South Carolina,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.01,0
6855,South Carolina,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.025,0
6856,South Carolina,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.05,0.1248185584154303
6857,South Carolina,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.1,0.645606561669701
6858,South Carolina,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.15,0.8110771672264377
6859,South Carolina,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.2,0.8596549263898887
6860,South Carolina,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.25,0.8657362692504572
6861,South Carolina,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.3,0.931623617323888
6862,South Carolina,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.35,0.9769237978179592
6863,South Carolina,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.4,1.0746534014138729
6864,South Carolina,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.45,1.079859251897465
6865,South Carolina,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.5,1.1440586129535033
6866,South Carolina,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.55,1.336701301744714
6867,South Carolina,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.6,1.4449761410086994
6868,South Carolina,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.65,1.522049694673081
6869,South Carolina,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.7,1.5607557869532045
6870,South Carolina,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.75,1.9016925637462092
6871,South Carolina,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.8,1.98614896211542
6872,South Carolina,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.85,2.075570802914084
6873,South Carolina,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.9,2.165989223405369
6874,South Carolina,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.95,2.591902080261021
6875,South Carolina,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.975,2.685629446862467
6876,South Carolina,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.99,5.354317791201479
6877,South Carolina,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.01,0
6878,South Carolina,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.025,0
6879,South Carolina,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.05,0
6880,South Carolina,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.1,0
6881,South Carolina,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.15,0.0295015327787655
6882,South Carolina,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.2,0.0966119023679519
6883,South Carolina,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.25,0.1337278637517222
6884,South Carolina,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.3,0.1757392649448094
6885,South Carolina,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.35,0.1966582962537398
6886,South Carolina,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.4,0.205283351454698
6887,South Carolina,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.45,0.3008489056795154
6888,South Carolina,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.5,0.4258451923058879
6889,South Carolina,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.55,0.4273137099464603
6890,South Carolina,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.6,0.7780597377194516
6891,South Carolina,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.65,0.8713102295955337
6892,South Carolina,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.7,1.0130338823721092
6893,South Carolina,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.75,1.1429470370882806
6894,South Carolina,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.8,1.2222334341770156
6895,South Carolina,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.85,1.305033341117919
6896,South Carolina,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.9,1.4409293677543251
6897,South Carolina,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.95,2.0756569112236987
6898,South Carolina,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.975,2.4474060127701764
6899,South Carolina,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.99,3.3199821705745505
6900,South Carolina,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.01,0.8382243797088713
6901,South Carolina,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.025,1.160069638550454
6902,South Carolina,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.05,1.7428274542521556
6903,South Carolina,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.1,1.794233879959004
6904,South Carolina,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.15,1.8224859667039897
6905,South Carolina,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.2,1.841339485624054
6906,South Carolina,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.25,1.904859379636045
6907,South Carolina,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.3,1.9202506540492412
6908,South Carolina,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.35,1.9265454362139167
6909,South Carolina,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.4,1.95166219016475
6910,South Carolina,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.45,1.965586222094514
6911,South Carolina,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.5,1.976663507034095
6912,South Carolina,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.55,2.013936484158533
6913,South Carolina,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.6,2.0297098636912265
6914,South Carolina,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.65,2.063496302306617
6915,South Carolina,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.7,2.2256479333982035
6916,South Carolina,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.75,2.380877343852767
6917,South Carolina,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.8,2.399718346390856
6918,South Carolina,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.85,2.418334129125457
6919,South Carolina,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.9,2.4332959649037105
6920,South Carolina,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.95,2.898464534472767
6921,South Carolina,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.975,3.195137109600904
6922,South Carolina,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.99,3.889245002034109
6923,South Carolina,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.01,0
6924,South Carolina,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.025,0
6925,South Carolina,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.05,0
6926,South Carolina,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.1,0
6927,South Carolina,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.15,0
6928,South Carolina,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.2,0
6929,South Carolina,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.25,0
6930,South Carolina,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.3,0
6931,South Carolina,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.35,0
6932,South Carolina,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.4,0
6933,South Carolina,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.45,0
6934,South Carolina,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.5,0
6935,South Carolina,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.55,0
6936,South Carolina,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.6,0
6937,South Carolina,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.65,0
6938,South Carolina,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.7,0
6939,South Carolina,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.75,0
6940,South Carolina,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.8,0.0071997355947975
6941,South Carolina,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.85,0.0486506356794024
6942,South Carolina,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.9,0.2043917542027805
6943,South Carolina,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.95,0.6024070402269908
6944,South Carolina,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.975,1.3140085853297363
6945,South Carolina,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.99,1.4601480383402856
6946,South Carolina,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.01,0
6947,South Carolina,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.025,0
6948,South Carolina,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.05,0.096386402707208
6949,South Carolina,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.1,0.1439961967070661
6950,South Carolina,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.15,0.2124332710425535
6951,South Carolina,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.2,0.2506688443840825
6952,South Carolina,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.25,0.3291705351003281
6953,South Carolina,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.3,0.4040823176869555
6954,South Carolina,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.35,0.4594774323534641
6955,South Carolina,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.4,0.5653792083094537
6956,South Carolina,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.45,0.6206237815514444
6957,South Carolina,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.5,0.6896926833006547
6958,South Carolina,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.55,0.7945158348541381
6959,South Carolina,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.6,0.9057752750916724
6960,South Carolina,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.65,1.076542465448496
6961,South Carolina,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.7,1.1364776267708911
6962,South Carolina,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.75,1.2657168785703337
6963,South Carolina,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.8,1.3654436036844253
6964,South Carolina,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.85,1.505286563217462
6965,South Carolina,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.9,1.666110912237797
6966,South Carolina,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.95,1.9751726261036735
6967,South Carolina,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.975,2.7185426994233826
6968,South Carolina,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.99,3.951595825602896
6969,South Carolina,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.01,0
6970,South Carolina,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.025,0
6971,South Carolina,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.05,0
6972,South Carolina,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.1,0
6973,South Carolina,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.15,0
6974,South Carolina,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.2,0
6975,South Carolina,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.25,0
6976,South Carolina,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.3,0
6977,South Carolina,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.35,0
6978,South Carolina,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.4,0
6979,South Carolina,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.45,0
6980,South Carolina,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.5,0
6981,South Carolina,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.55,0
6982,South Carolina,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.6,0.0184073283800936
6983,South Carolina,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.65,0.0359447535321886
6984,South Carolina,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.7,0.055199189650918
6985,South Carolina,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.75,0.1447355712315579
6986,South Carolina,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.8,0.1758296816771678
6987,South Carolina,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.85,0.2107742253605993
6988,South Carolina,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.9,0.226370233582269
6989,South Carolina,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.95,0.2843224025873384
6990,South Carolina,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.975,0.3552845484049657
6991,South Carolina,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.99,0.4571538275702918
6992,South Dakota,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.01,0
6993,South Dakota,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.025,0
6994,South Dakota,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.05,0
6995,South Dakota,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.1,0
6996,South Dakota,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.15,0
6997,South Dakota,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.2,0
6998,South Dakota,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.25,0
6999,South Dakota,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.3,0
7000,South Dakota,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.35,0
7001,South Dakota,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.4,0
7002,South Dakota,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.45,0
7003,South Dakota,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.5,0
7004,South Dakota,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.55,0.0281882763163952
7005,South Dakota,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.6,0.1484807221293284
7006,South Dakota,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.65,0.2380934752224535
7007,South Dakota,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.7,0.3647369499728688
7008,South Dakota,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.75,0.4500041268682652
7009,South Dakota,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.8,0.581023696439752
7010,South Dakota,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.85,0.6238487445450589
7011,South Dakota,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.9,0.7267162815214195
7012,South Dakota,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.95,1.488059141615888
7013,South Dakota,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.975,1.7115119663947378
7014,South Dakota,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.99,1.7682914669936802
7015,South Dakota,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.01,0
7016,South Dakota,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.025,0
7017,South Dakota,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.05,0
7018,South Dakota,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.1,0
7019,South Dakota,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.15,0
7020,South Dakota,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.2,0
7021,South Dakota,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.25,0
7022,South Dakota,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.3,0
7023,South Dakota,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.35,0
7024,South Dakota,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.4,0
7025,South Dakota,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.45,0
7026,South Dakota,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.5,0
7027,South Dakota,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.55,0.0830380981521595
7028,South Dakota,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.6,0.2499777014083216
7029,South Dakota,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.65,0.3090330731825708
7030,South Dakota,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.7,0.4745226398481897
7031,South Dakota,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.75,0.6016214557359298
7032,South Dakota,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.8,0.6347745535666985
7033,South Dakota,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.85,0.6605379233732712
7034,South Dakota,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.9,1.3613272030962278
7035,South Dakota,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.95,1.66025200897356
7036,South Dakota,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.975,1.824235748749204
7037,South Dakota,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.99,1.867555208570333
7038,South Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.01,0
7039,South Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.025,0
7040,South Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.05,0
7041,South Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.1,0
7042,South Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.15,0
7043,South Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.2,0
7044,South Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.25,0
7045,South Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.3,0
7046,South Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.35,0
7047,South Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.4,0
7048,South Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.45,0
7049,South Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.5,0
7050,South Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.55,0
7051,South Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.6,0
7052,South Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.65,0
7053,South Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.7,0
7054,South Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.75,0.1208359433096629
7055,South Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.8,0.290161524986568
7056,South Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.85,0.4129371984001415
7057,South Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.9,0.5014197579777085
7058,South Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.95,1.417265344762281
7059,South Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.975,1.8286102712482748
7060,South Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.99,1.8501071426548783
7061,South Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.01,0
7062,South Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.025,0
7063,South Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.05,0
7064,South Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.1,0
7065,South Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.15,0
7066,South Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.2,0
7067,South Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.25,0
7068,South Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.3,0
7069,South Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.35,0
7070,South Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.4,0
7071,South Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.45,0
7072,South Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.5,0
7073,South Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.55,0
7074,South Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.6,0.0697269264962774
7075,South Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.65,0.1613759108475043
7076,South Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.7,0.3189750287539514
7077,South Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.75,0.3892464344558877
7078,South Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.8,0.4262422233463499
7079,South Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.85,0.5728844987436389
7080,South Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.9,0.9085016332253076
7081,South Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.95,1.7277560424749006
7082,South Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.975,1.7996262296976913
7083,South Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.99,1.980686201905652
7084,South Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.01,0
7085,South Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.025,0
7086,South Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.05,0
7087,South Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.1,0
7088,South Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.15,0
7089,South Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.2,0
7090,South Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.25,0
7091,South Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.3,0
7092,South Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.35,0
7093,South Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.4,0
7094,South Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.45,0
7095,South Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.5,0
7096,South Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.55,0.0427639321143584
7097,South Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.6,0.1795483994100747
7098,South Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.65,0.2218957624919976
7099,South Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.7,0.2952625816145115
7100,South Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.75,0.5010946600852967
7101,South Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.8,0.5576704074364165
7102,South Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.85,0.6270065455053452
7103,South Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.9,0.7745792861455146
7104,South Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.95,1.7364908890896025
7105,South Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.975,2.0723840878863293
